Species	metabolites	activity	Ref. #	KEGG_ID	STRING_name_compact	Score	Stringdb	taxon_id	MolecularWeight	LogP	HBD	HBA
Lactobacillus reuteri	Melibiose	Consumption (import)	242	C05402	Lactobacillus reuteri	100	v12	557436	342.297	-5.397199999999993	8.0	11.0
Lactobacillus reuteri	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus reuteri	100	v12	557436	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus reuteri	Raffinose	Consumption (import)	242	C00492	Lactobacillus reuteri	100	v12	557436	504.43800000000016	-7.571399999999989	11.0	16.0
Lactobacillus reuteri	Sucrose	Consumption (import)	242	C00089	Lactobacillus reuteri	100	v12	557436	342.297	-5.395599999999992	8.0	11.0
Lactobacillus reuteri	Acetate	Production (export)	242, 385(G)	C00033	Lactobacillus reuteri	100	v12	557436	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus reuteri	D-Mannitol (Mannitol)	Production (export)	313	C00392	Lactobacillus reuteri	100	v12	557436	182.17200000000005	-3.5853999999999986	6.0	6.0
Lactobacillus reuteri	Folic acid (Folate, Vitamin B9)	Production (export)	310	C00504	Lactobacillus reuteri	100	v12	557436	441.4040000000002	-0.0448000000000016	6.0	9.0
Lactobacillus reuteri	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	242, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus reuteri	100	v12	557436	90.078	-0.5482	2.0	2.0
Lactobacillus rhamnosus	Cellobiose	Consumption (import)	242, 306	C00185	Lactobacillus rhamnosus	100	v12	47715	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus rhamnosus	D-Fructose (Fructose)	Consumption (import)	306, 108(G)	C00095	Lactobacillus rhamnosus	100	v12	47715	180.156	-3.2198	5.0	6.0
Lactobacillus rhamnosus	D-Galactose	Consumption (import)	306	C00124	Lactobacillus rhamnosus	100	v12	47715	180.156	-3.2214	5.0	6.0
Lactobacillus rhamnosus	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import)	242	C00257	Lactobacillus rhamnosus	100	v12	47715	196.155	-3.493099999999999	6.0	6.0
Lactobacillus rhamnosus	D-Glucose (Glucose)	Consumption (import)	306	C00031	Lactobacillus rhamnosus	100	v12	47715	180.156	-3.2214	5.0	6.0
Lactobacillus rhamnosus	D-Mannitol (Mannitol)	Consumption (import)	242, 307	C00392	Lactobacillus rhamnosus	100	v12	47715	182.17200000000005	-3.5853999999999986	6.0	6.0
Lactobacillus rhamnosus	D-Ribose (Ribose)	Consumption (import)	242	C00121	Lactobacillus rhamnosus	100	v12	47715	150.13	-2.5823	4.0	5.0
Lactobacillus rhamnosus	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	Consumption (import)	242	C00794	Lactobacillus rhamnosus	100	v12	47715	182.17200000000005	-3.5853999999999986	6.0	6.0
Lactobacillus rhamnosus	D-Tagatose	Consumption (import)	298	C00795	Lactobacillus rhamnosus	100	v12	47715	180.156	-3.2198	5.0	6.0
Lactobacillus rhamnosus	Lactose	Consumption (import)	306	C00243	Lactobacillus rhamnosus	100	v12	47715	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus rhamnosus	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus rhamnosus	100	v12	47715	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus rhamnosus	Riboflavin (Vitamin B2)	Consumption (import)	667	C00255	Lactobacillus rhamnosus	100	v12	47715	376.36900000000014	-1.7235599999999998	5.0	9.0
Lactobacillus rhamnosus	Sucrose	Consumption (import)	242	C00089	Lactobacillus rhamnosus	100	v12	47715	342.297	-5.395599999999992	8.0	11.0
Lactobacillus rhamnosus	4-Aminobutyrate (GABA)	Production (export)	314	C00334	Lactobacillus rhamnosus	100	v12	47715	103.121	-0.1900999999999998	2.0	2.0
Lactobacillus rhamnosus	Acetate	Production (export)	385(G)	C00033	Lactobacillus rhamnosus	100	v12	47715	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus rhamnosus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus rhamnosus	100	v12	47715	90.078	-0.5482	2.0	2.0
Lactobacillus rhamnosus	Tyramine	Production (export)	240	C00483	Lactobacillus rhamnosus	100	v12	47715	137.18200000000002	0.8934	2.0	2.0
Lactobacillus rossiae	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	242	C00216	Lactobacillus rossiae	100	v12	1114972	150.13	-2.5823	4.0	5.0
Lactobacillus rossiae	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus rossiae	100	v12	1114972	180.156	-3.2198	5.0	6.0
Lactobacillus rossiae	D-Ribose (Ribose)	Consumption (import)	242	C00121	Lactobacillus rossiae	100	v12	1114972	150.13	-2.5823	4.0	5.0
Lactobacillus rossiae	Maltose	Consumption (import)	242	C00208	Lactobacillus rossiae	100	v12	1114972	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus rossiae	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus rossiae	100	v12	1114972	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus rossiae	Acetate	Production (export)	385(G)	C00033	Lactobacillus rossiae	100	v12	1114972	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus rossiae	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	242, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus rossiae	100	v12	1114972	90.078	-0.5482	2.0	2.0
Lactobacillus ruminis	Cellobiose	Consumption (import)	242	C00185	Lactobacillus ruminis	100	v12	1069534	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus ruminis	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus ruminis	100	v12	1069534	180.156	-3.2198	5.0	6.0
Lactobacillus ruminis	D-Galactose	Consumption (import)	242	C00124	Lactobacillus ruminis	100	v12	1069534	180.156	-3.2214	5.0	6.0
Lactobacillus ruminis	D-Mannose (Mannose)	Consumption (import)	242	C00159	Lactobacillus ruminis	100	v12	1069534	180.156	-3.2214	5.0	6.0
Lactobacillus ruminis	Maltose	Consumption (import)	242	C00208	Lactobacillus ruminis	100	v12	1069534	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus ruminis	Melibiose	Consumption (import)	242	C05402	Lactobacillus ruminis	100	v12	1069534	342.297	-5.397199999999993	8.0	11.0
Lactobacillus ruminis	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus ruminis	100	v12	1069534	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus ruminis	Raffinose	Consumption (import)	242	C00492	Lactobacillus ruminis	100	v12	1069534	504.43800000000016	-7.571399999999989	11.0	16.0
Lactobacillus ruminis	Sucrose	Consumption (import)	242	C00089	Lactobacillus ruminis	100	v12	1069534	342.297	-5.395599999999992	8.0	11.0
Lactobacillus ruminis	Acetate	Production (export)	385(G)	C00033	Lactobacillus ruminis	100	v12	1069534	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus ruminis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus ruminis	100	v12	1069534	90.078	-0.5482	2.0	2.0
Lactobacillus saerimneri	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus saerimneri	100	v12	1227363	180.156	-3.2198	5.0	6.0
Lactobacillus saerimneri	D-Mannose (Mannose)	Consumption (import)	242	C00159	Lactobacillus saerimneri	100	v12	1227363	180.156	-3.2214	5.0	6.0
Lactobacillus saerimneri	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus saerimneri	100	v12	1227363	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus saerimneri	Sucrose	Consumption (import)	242	C00089	Lactobacillus saerimneri	100	v12	1227363	342.297	-5.395599999999992	8.0	11.0
Lactobacillus saerimneri	Trehalose	Consumption (import)	242	C01083	Lactobacillus saerimneri	100	v12	1227363	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus saerimneri	Acetate	Production (export)	385(G)	C00033	Lactobacillus saerimneri	100	v12	1227363	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus saerimneri	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	242, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus saerimneri	100	v12	1227363	90.078	-0.5482	2.0	2.0
Lactobacillus sakei	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus sakei	100	v12	314315	180.156	-3.2198	5.0	6.0
Lactobacillus sakei	D-Gluconate (D-Gluconic acid, Gluconate)	Consumption (import)	242	C00257	Lactobacillus sakei	100	v12	314315	196.155	-3.493099999999999	6.0	6.0
Lactobacillus sakei	D-Ribose (Ribose)	Consumption (import)	242	C00121	Lactobacillus sakei	100	v12	314315	150.13	-2.5823	4.0	5.0
Lactobacillus sakei	Melibiose	Consumption (import)	242	C05402	Lactobacillus sakei	100	v12	314315	342.297	-5.397199999999993	8.0	11.0
Lactobacillus sakei	N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid)	Consumption (import)	30	C00270	Lactobacillus sakei	100	v12	314315	309.271	-3.871799999999997	7.0	8.0
Lactobacillus sakei	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus sakei	100	v12	314315	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus sakei	Sucrose	Consumption (import)	242	C00089	Lactobacillus sakei	100	v12	314315	342.297	-5.395599999999992	8.0	11.0
Lactobacillus sakei	Acetate	Production (export)	385(G)	C00033	Lactobacillus sakei	100	v12	314315	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus sakei	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus sakei	100	v12	314315	90.078	-0.5482	2.0	2.0
Lactobacillus salivarius	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus salivarius	100	v12	362948	180.156	-3.2198	5.0	6.0
Lactobacillus salivarius	D-Galactose	Consumption (import)	242	C00124	Lactobacillus salivarius	100	v12	362948	180.156	-3.2214	5.0	6.0
Lactobacillus salivarius	D-Mannitol (Mannitol)	Consumption (import)	242, 290	C00392	Lactobacillus salivarius	100	v12	362948	182.17200000000005	-3.5853999999999986	6.0	6.0
Lactobacillus salivarius	Folic acid (Folate, Vitamin B9)	Consumption (import)	129	C00504	Lactobacillus salivarius	100	v12	362948	441.4040000000002	-0.0448000000000016	6.0	9.0
Lactobacillus salivarius	Lactose	Consumption (import)	242	C00243	Lactobacillus salivarius	100	v12	362948	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus salivarius	Maltose	Consumption (import)	242	C00208	Lactobacillus salivarius	100	v12	362948	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus salivarius	Melibiose	Consumption (import)	242	C05402	Lactobacillus salivarius	100	v12	362948	342.297	-5.397199999999993	8.0	11.0
Lactobacillus salivarius	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	668	C00153	Lactobacillus salivarius	100	v12	362948	122.127	0.1805000000000001	1.0	2.0
Lactobacillus salivarius	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus salivarius	100	v12	362948	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus salivarius	Raffinose	Consumption (import)	242	C00492	Lactobacillus salivarius	100	v12	362948	504.43800000000016	-7.571399999999989	11.0	16.0
Lactobacillus salivarius	Riboflavin (Vitamin B2)	Consumption (import)	668	C00255	Lactobacillus salivarius	100	v12	362948	376.36900000000014	-1.7235599999999998	5.0	9.0
Lactobacillus salivarius	Sucrose	Consumption (import)	242	C00089	Lactobacillus salivarius	100	v12	362948	342.297	-5.395599999999992	8.0	11.0
Lactobacillus salivarius	Trehalose	Consumption (import)	242	C01083	Lactobacillus salivarius	100	v12	362948	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus salivarius	Acetate	Production (export)	385(G)	C00033	Lactobacillus salivarius	100	v12	362948	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus salivarius	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus salivarius	100	v12	362948	90.078	-0.5482	2.0	2.0
Lactobacillus sanfranciscensis	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus sanfranciscensis	100	v12	714313	180.156	-3.2198	5.0	6.0
Lactobacillus sanfranciscensis	Maltose	Consumption (import)	242	C00208	Lactobacillus sanfranciscensis	100	v12	714313	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus sanfranciscensis	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus sanfranciscensis	100	v12	714313	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus sanfranciscensis	Acetate	Production (export)	385(G)	C00033	Lactobacillus sanfranciscensis	100	v12	714313	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus sanfranciscensis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	242, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus sanfranciscensis	100	v12	714313	90.078	-0.5482	2.0	2.0
Lactobacillus shenzhenensis	Cellobiose	Consumption (import)	515	C00185	Lactobacillus shenzhenensis	100	v12	1231336	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus shenzhenensis	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	515	C00216	Lactobacillus shenzhenensis	100	v12	1231336	150.13	-2.5823	4.0	5.0
Lactobacillus shenzhenensis	D-Fructose (Fructose)	Consumption (import)	515, 108(G)	C00095	Lactobacillus shenzhenensis	100	v12	1231336	180.156	-3.2198	5.0	6.0
Lactobacillus shenzhenensis	D-Galactose	Consumption (import)	515	C00124	Lactobacillus shenzhenensis	100	v12	1231336	180.156	-3.2214	5.0	6.0
Lactobacillus shenzhenensis	D-Mannose (Mannose)	Consumption (import)	515	C00159	Lactobacillus shenzhenensis	100	v12	1231336	180.156	-3.2214	5.0	6.0
Lactobacillus shenzhenensis	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import)	515	C00507	Lactobacillus shenzhenensis	100	v12	1231336	164.15699999999998	-2.1938	4.0	5.0
Lactobacillus shenzhenensis	Maltose	Consumption (import)	515	C00208	Lactobacillus shenzhenensis	100	v12	1231336	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus shenzhenensis	Melibiose	Consumption (import)	515	C05402	Lactobacillus shenzhenensis	100	v12	1231336	342.297	-5.397199999999993	8.0	11.0
Lactobacillus shenzhenensis	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus shenzhenensis	100	v12	1231336	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus shenzhenensis	Raffinose	Consumption (import)	515	C00492	Lactobacillus shenzhenensis	100	v12	1231336	504.43800000000016	-7.571399999999989	11.0	16.0
Lactobacillus shenzhenensis	Sucrose	Consumption (import)	515	C00089	Lactobacillus shenzhenensis	100	v12	1231336	342.297	-5.395599999999992	8.0	11.0
Lactobacillus shenzhenensis	Trehalose	Consumption (import)	515	C01083	Lactobacillus shenzhenensis	100	v12	1231336	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus shenzhenensis	Acetate	Production (export)	385(G)	C00033	Lactobacillus shenzhenensis	100	v12	1231336	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus shenzhenensis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	515, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus shenzhenensis	100	v12	1231336	90.078	-0.5482	2.0	2.0
Lactobacillus sp. ASF360	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus sp. ASF360	100	v12	97137	180.156	-3.2198	5.0	6.0
Lactobacillus sp. ASF360	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus sp. ASF360	100	v12	97137	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus sp. ASF360	Acetate	Production (export)	385(G)	C00033	Lactobacillus sp. ASF360	100	v12	97137	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus sp. ASF360	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus sp. ASF360	100	v12	97137	90.078	-0.5482	2.0	2.0
Lactobacillus suebicus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	242	C00216	Lactobacillus suebicus	100	v12	1423807	150.13	-2.5823	4.0	5.0
Lactobacillus suebicus	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus suebicus	100	v12	1423807	180.156	-3.2198	5.0	6.0
Lactobacillus suebicus	D-Galactose	Consumption (import)	242	C00124	Lactobacillus suebicus	100	v12	1423807	180.156	-3.2214	5.0	6.0
Lactobacillus suebicus	D-Ribose (Ribose)	Consumption (import)	242	C00121	Lactobacillus suebicus	100	v12	1423807	150.13	-2.5823	4.0	5.0
Lactobacillus suebicus	D-Xylose (Xylose)	Consumption (import)	242	C00181	Lactobacillus suebicus	100	v12	1423807	150.13	-2.5823	4.0	5.0
Lactobacillus suebicus	Maltose	Consumption (import)	242	C00208	Lactobacillus suebicus	100	v12	1423807	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus suebicus	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus suebicus	100	v12	1423807	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus suebicus	Acetate	Production (export)	385(G)	C00033	Lactobacillus suebicus	100	v12	1423807	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus suebicus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	242, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus suebicus	100	v12	1423807	90.078	-0.5482	2.0	2.0
Lactobacillus ultunensis	Cellobiose	Consumption (import)	242	C00185	Lactobacillus ultunensis	100	v12	525365	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus ultunensis	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus ultunensis	100	v12	525365	180.156	-3.2198	5.0	6.0
Lactobacillus ultunensis	D-Galactose	Consumption (import)	242	C00124	Lactobacillus ultunensis	100	v12	525365	180.156	-3.2214	5.0	6.0
Lactobacillus ultunensis	D-Mannose (Mannose)	Consumption (import)	242	C00159	Lactobacillus ultunensis	100	v12	525365	180.156	-3.2214	5.0	6.0
Lactobacillus ultunensis	Lactose	Consumption (import)	242	C00243	Lactobacillus ultunensis	100	v12	525365	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus ultunensis	Maltose	Consumption (import)	242	C00208	Lactobacillus ultunensis	100	v12	525365	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus ultunensis	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus ultunensis	100	v12	525365	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus ultunensis	Sucrose	Consumption (import)	242	C00089	Lactobacillus ultunensis	100	v12	525365	342.297	-5.395599999999992	8.0	11.0
Lactobacillus ultunensis	Trehalose	Consumption (import)	242	C01083	Lactobacillus ultunensis	100	v12	525365	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus ultunensis	Acetate	Production (export)	385(G)	C00033	Lactobacillus ultunensis	100	v12	525365	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus ultunensis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus ultunensis	100	v12	525365	90.078	-0.5482	2.0	2.0
Lactobacillus vaginalis	D-Fructose (Fructose)	Consumption (import)	669, 108(G)	C00095	Lactobacillus vaginalis	100	v12	1423814	180.156	-3.2198	5.0	6.0
Lactobacillus vaginalis	D-Galactose	Consumption (import)	242	C00124	Lactobacillus vaginalis	100	v12	1423814	180.156	-3.2214	5.0	6.0
Lactobacillus vaginalis	D-Mannose (Mannose)	Consumption (import)	242	C00159	Lactobacillus vaginalis	100	v12	1423814	180.156	-3.2214	5.0	6.0
Lactobacillus vaginalis	Lactose	Consumption (import)	669	C00243	Lactobacillus vaginalis	100	v12	1423814	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus vaginalis	Maltose	Consumption (import)	242	C00208	Lactobacillus vaginalis	100	v12	1423814	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus vaginalis	Melibiose	Consumption (import)	242	C05402	Lactobacillus vaginalis	100	v12	1423814	342.297	-5.397199999999993	8.0	11.0
Lactobacillus vaginalis	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus vaginalis	100	v12	1423814	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus vaginalis	Raffinose	Consumption (import)	242	C00492	Lactobacillus vaginalis	100	v12	1423814	504.43800000000016	-7.571399999999989	11.0	16.0
Lactobacillus vaginalis	Sucrose	Consumption (import)	242	C00089	Lactobacillus vaginalis	100	v12	1423814	342.297	-5.395599999999992	8.0	11.0
Lactobacillus vaginalis	Acetate	Production (export)	242, 385(G)	C00033	Lactobacillus vaginalis	100	v12	1423814	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus vaginalis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	242, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus vaginalis	100	v12	1423814	90.078	-0.5482	2.0	2.0
Lactobacillus versmoldensis	D-Fructose (Fructose)	Consumption (import)	108(G)	C00095	Lactobacillus versmoldensis	100	v12	1423815	180.156	-3.2198	5.0	6.0
Lactobacillus versmoldensis	D-Ribose (Ribose)	Consumption (import)	242	C00121	Lactobacillus versmoldensis	100	v12	1423815	150.13	-2.5823	4.0	5.0
Lactobacillus versmoldensis	Melibiose	Consumption (import)	242	C05402	Lactobacillus versmoldensis	100	v12	1423815	342.297	-5.397199999999993	8.0	11.0
Lactobacillus versmoldensis	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus versmoldensis	100	v12	1423815	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus versmoldensis	Acetate	Production (export)	385(G)	C00033	Lactobacillus versmoldensis	100	v12	1423815	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus versmoldensis	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	242, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus versmoldensis	100	v12	1423815	90.078	-0.5482	2.0	2.0
Lactobacillus vini	Cellobiose	Consumption (import)	516	C00185	Lactobacillus vini	100	v12	1133569	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus vini	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	516	C00216	Lactobacillus vini	100	v12	1133569	150.13	-2.5823	4.0	5.0
Lactobacillus vini	D-Fructose (Fructose)	Consumption (import)	516, 108(G)	C00095	Lactobacillus vini	100	v12	1133569	180.156	-3.2198	5.0	6.0
Lactobacillus vini	D-Glucose (Glucose)	Consumption (import)	516	C00031	Lactobacillus vini	100	v12	1133569	180.156	-3.2214	5.0	6.0
Lactobacillus vini	D-Mannose (Mannose)	Consumption (import)	516	C00159	Lactobacillus vini	100	v12	1133569	180.156	-3.2214	5.0	6.0
Lactobacillus vini	Maltose	Consumption (import)	516	C00208	Lactobacillus vini	100	v12	1133569	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus vini	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	Consumption (import)	516	C00140	Lactobacillus vini	100	v12	1133569	221.209	-3.0775999999999994	5.0	6.0
Lactobacillus vini	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	65(G)	C00864	Lactobacillus vini	100	v12	1133569	219.237	-1.0432999999999997	4.0	4.0
Lactobacillus vini	Sucrose	Consumption (import)	516	C00089	Lactobacillus vini	100	v12	1133569	342.297	-5.395599999999992	8.0	11.0
Lactobacillus vini	Trehalose	Consumption (import)	516	C01083	Lactobacillus vini	100	v12	1133569	342.2970000000001	-5.397199999999993	8.0	11.0
Lactobacillus vini	Acetate	Production (export)	385(G)	C00033	Lactobacillus vini	100	v12	1133569	60.05200000000001	0.0908999999999999	1.0	1.0
Lactobacillus vini	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	516, 25(G), 46(G), 641(G), 654(G)	C00186	Lactobacillus vini	100	v12	1133569	90.078	-0.5482	2.0	2.0
Lactococcus lactis	Biotin (Vitamin B7)	Consumption (import)	144	C00120	Lactococcus lactis	100	v12	416870	244.31599999999992	0.7968	3.0	3.0
Lactococcus lactis	D-Fructose (Fructose)	Consumption (import)	242	C00095	Lactococcus lactis	100	v12	416870	180.156	-3.2198	5.0	6.0
Lactococcus lactis	Folic acid (Folate, Vitamin B9)	Consumption (import)	import:207;export:54, 127, 129, 303	C00504	Lactococcus lactis	100	v12	416870	441.4040000000002	-0.0448000000000016	6.0	9.0
Lactococcus lactis	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	Consumption (import)	670	C00025	Lactococcus lactis	100	v12	416870	147.13	-0.7368999999999999	3.0	3.0
Lactococcus lactis	L-Histidine (Histidine)	Consumption (import)	670	C00135	Lactococcus lactis	100	v12	416870	155.15699999999995	-0.6359000000000004	3.0	3.0
Lactococcus lactis	L-Leucine (Leucine)	Consumption (import)	670	C00123	Lactococcus lactis	100	v12	416870	131.17499999999998	0.4443999999999998	2.0	2.0
Lactococcus lactis	L-Methionine (D-Methionine)	Consumption (import)	670	C00073	Lactococcus lactis	100	v12	416870	149.21499999999995	0.1514000000000001	2.0	3.0
Lactococcus lactis	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Consumption (import)	144	C00153	Lactococcus lactis	100	v12	416870	122.127	0.1805000000000001	1.0	2.0
Lactococcus lactis	Pantothenic acid (Vitamin B5, Pantothenate)	Consumption (import)	144	C00864	Lactococcus lactis	100	v12	416870	219.237	-1.0432999999999997	4.0	4.0
Lactococcus lactis	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	Consumption (import)	144	C00250	Lactococcus lactis	100	v12	416870	167.164	0.40042	2.0	4.0
Lactococcus lactis	Riboflavin (Vitamin B2)	Consumption (import)	import:65, 144;export:54	C00255	Lactococcus lactis	100	v12	416870	376.36900000000014	-1.7235599999999998	5.0	9.0
Lactococcus lactis	Thiamine (Vitamin B1, Thiamin)	Consumption (import)	144, 207	C00378	Lactococcus lactis	100	v12	416870	265.362	0.6077400000000004	2.0	5.0
